2024-01-29 19:41:48 | INFO | openai_api_server | args: Namespace(host='0.0.0.0', port=8013, controller_address='http://localhost:21001', allow_credentials=False, allowed_origins=['*'], allowed_methods=['*'], allowed_headers=['*'], api_keys=None, ssl=False)
2024-01-29 19:46:30 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:46:37 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:46:45 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:46:53 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:47:00 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:47:08 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:47:15 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:47:23 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:47:31 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:47:38 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:47:46 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:47:54 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:48:01 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:48:09 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:48:17 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:48:24 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:48:32 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:48:39 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:48:47 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:48:55 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:49:02 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:49:10 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:49:18 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:49:25 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:49:33 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:49:41 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:49:48 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:49:56 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:50:04 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:50:11 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:50:19 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:50:26 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:50:34 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:50:42 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:50:49 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:50:57 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:51:05 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:51:13 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:51:20 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:51:28 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:51:35 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:51:43 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:51:51 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:51:58 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:52:06 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:52:14 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:52:21 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:52:29 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:52:37 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:52:44 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:52:52 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:52:59 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:53:07 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 19:53:15 | INFO | stdout | INFO:     127.0.0.1:48566 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:22:50 | INFO | openai_api_server | args: Namespace(host='0.0.0.0', port=8013, controller_address='http://localhost:21001', allow_credentials=False, allowed_origins=['*'], allowed_methods=['*'], allowed_headers=['*'], api_keys=None, ssl=False)
2024-01-29 20:22:50 | ERROR | stderr | INFO:     Started server process [6186]
2024-01-29 20:22:50 | ERROR | stderr | INFO:     Waiting for application startup.
2024-01-29 20:22:50 | ERROR | stderr | INFO:     Application startup complete.
2024-01-29 20:22:50 | ERROR | stderr | INFO:     Uvicorn running on http://0.0.0.0:8013 (Press CTRL+C to quit)
2024-01-29 20:24:35 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:24:42 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:24:50 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:24:57 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:25:05 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:25:13 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:25:21 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:25:28 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:25:36 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:25:44 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:25:51 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:25:59 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:26:07 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:26:14 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:26:22 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:26:30 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:26:37 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:26:45 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:26:53 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:27:00 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:27:08 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:27:16 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:27:24 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:27:31 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:27:39 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:27:47 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:27:54 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:28:02 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:28:10 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:28:17 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:28:25 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:28:33 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:28:41 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:28:48 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:28:56 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:29:04 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:29:11 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:29:19 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:29:27 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:29:34 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:29:42 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:29:50 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:29:58 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:30:05 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:30:13 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:30:21 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:30:28 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:30:36 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:30:44 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:30:52 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:31:00 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:31:07 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:31:15 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:31:23 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:31:30 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:31:38 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:31:46 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:31:53 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:32:01 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:32:09 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:32:16 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:32:24 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:32:32 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:32:40 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:32:47 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:32:55 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:33:03 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:33:10 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:33:18 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:33:26 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:33:33 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:33:41 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:33:49 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:33:56 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:34:04 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:34:12 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:34:19 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:34:27 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:34:35 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:34:43 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:34:50 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:34:58 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:35:06 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:35:13 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:35:21 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:35:29 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:35:36 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:35:44 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:35:52 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:35:59 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:36:07 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:36:15 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:36:23 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:36:30 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:36:38 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:36:46 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:36:53 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:37:01 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:37:09 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:37:16 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:37:24 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:37:32 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:37:39 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:37:47 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:37:55 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:38:02 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:38:10 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:38:18 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:38:26 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:38:33 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:38:41 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:38:49 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:38:56 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:39:04 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:39:12 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:39:20 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:39:27 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:39:35 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:39:43 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:39:50 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:39:58 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:40:06 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:40:13 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:40:21 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:40:29 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:40:36 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:40:44 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:40:52 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:40:59 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:41:07 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:41:15 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:41:23 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:41:30 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:41:38 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
2024-01-29 20:41:46 | INFO | stdout | INFO:     127.0.0.1:42630 - "POST /v1/chat/completions HTTP/1.1" 200 OK
