2024-01-29 19:41:48 | INFO | controller | args: Namespace(host='localhost', port=21001, dispatch_method='shortest_queue', ssl=False)
2024-01-29 19:45:59 | INFO | stdout | INFO:     ::1:56030 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:45:59 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [4.0], ret: http://localhost:21002
2024-01-29 19:45:59 | INFO | stdout | INFO:     ::1:56040 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:46:07 | INFO | stdout | INFO:     ::1:33872 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:46:07 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [5.0], ret: http://localhost:21002
2024-01-29 19:46:07 | INFO | stdout | INFO:     ::1:33878 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:46:13 | INFO | controller | Receive heart beat. http://localhost:21002
2024-01-29 19:46:13 | INFO | stdout | INFO:     ::1:56028 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-01-29 19:46:14 | INFO | stdout | INFO:     ::1:56036 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:46:14 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [0.0], ret: http://localhost:21002
2024-01-29 19:46:14 | INFO | stdout | INFO:     ::1:56048 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:46:22 | INFO | stdout | INFO:     ::1:56052 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:46:22 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [1.0], ret: http://localhost:21002
2024-01-29 19:46:22 | INFO | stdout | INFO:     ::1:56058 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:46:30 | INFO | stdout | INFO:     ::1:59766 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:46:30 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [2.0], ret: http://localhost:21002
2024-01-29 19:46:30 | INFO | stdout | INFO:     ::1:59770 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:46:37 | INFO | stdout | INFO:     ::1:41748 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:46:37 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [3.0], ret: http://localhost:21002
2024-01-29 19:46:37 | INFO | stdout | INFO:     ::1:41752 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:46:45 | INFO | stdout | INFO:     ::1:53704 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:46:45 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [4.0], ret: http://localhost:21002
2024-01-29 19:46:45 | INFO | stdout | INFO:     ::1:53714 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:46:53 | INFO | stdout | INFO:     ::1:53726 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:46:53 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [5.0], ret: http://localhost:21002
2024-01-29 19:46:53 | INFO | stdout | INFO:     ::1:53728 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:46:58 | INFO | controller | Receive heart beat. http://localhost:21002
2024-01-29 19:46:58 | INFO | stdout | INFO:     ::1:55972 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-01-29 19:47:00 | INFO | stdout | INFO:     ::1:55974 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:47:00 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [0.0], ret: http://localhost:21002
2024-01-29 19:47:00 | INFO | stdout | INFO:     ::1:55982 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:47:08 | INFO | stdout | INFO:     ::1:58212 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:47:08 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [1.0], ret: http://localhost:21002
2024-01-29 19:47:08 | INFO | stdout | INFO:     ::1:58224 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:47:15 | INFO | stdout | INFO:     ::1:37838 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:47:15 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [2.0], ret: http://localhost:21002
2024-01-29 19:47:15 | INFO | stdout | INFO:     ::1:37850 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:47:23 | INFO | stdout | INFO:     ::1:45858 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:47:23 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [3.0], ret: http://localhost:21002
2024-01-29 19:47:23 | INFO | stdout | INFO:     ::1:45870 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:47:31 | INFO | stdout | INFO:     ::1:45882 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:47:31 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [4.0], ret: http://localhost:21002
2024-01-29 19:47:31 | INFO | stdout | INFO:     ::1:45884 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:47:38 | INFO | stdout | INFO:     ::1:60668 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:47:38 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [5.0], ret: http://localhost:21002
2024-01-29 19:47:38 | INFO | stdout | INFO:     ::1:60680 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:47:43 | INFO | controller | Receive heart beat. http://localhost:21002
2024-01-29 19:47:43 | INFO | stdout | INFO:     ::1:38172 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-01-29 19:47:46 | INFO | stdout | INFO:     ::1:38176 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:47:46 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [0.0], ret: http://localhost:21002
2024-01-29 19:47:46 | INFO | stdout | INFO:     ::1:38190 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:47:54 | INFO | stdout | INFO:     ::1:42680 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:47:54 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [1.0], ret: http://localhost:21002
2024-01-29 19:47:54 | INFO | stdout | INFO:     ::1:42688 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:48:01 | INFO | stdout | INFO:     ::1:42690 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:48:01 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [2.0], ret: http://localhost:21002
2024-01-29 19:48:01 | INFO | stdout | INFO:     ::1:42700 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:48:09 | INFO | stdout | INFO:     ::1:49040 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:48:09 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [3.0], ret: http://localhost:21002
2024-01-29 19:48:09 | INFO | stdout | INFO:     ::1:49042 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:48:17 | INFO | stdout | INFO:     ::1:46870 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:48:17 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [4.0], ret: http://localhost:21002
2024-01-29 19:48:17 | INFO | stdout | INFO:     ::1:46878 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:48:24 | INFO | stdout | INFO:     ::1:53298 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:48:24 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [5.0], ret: http://localhost:21002
2024-01-29 19:48:24 | INFO | stdout | INFO:     ::1:53314 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:48:28 | INFO | controller | Receive heart beat. http://localhost:21002
2024-01-29 19:48:28 | INFO | stdout | INFO:     ::1:53328 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-01-29 19:48:32 | INFO | stdout | INFO:     ::1:53344 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:48:32 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [0.0], ret: http://localhost:21002
2024-01-29 19:48:32 | INFO | stdout | INFO:     ::1:53350 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:48:39 | INFO | stdout | INFO:     ::1:50158 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:48:39 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [1.0], ret: http://localhost:21002
2024-01-29 19:48:39 | INFO | stdout | INFO:     ::1:50160 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:48:47 | INFO | stdout | INFO:     ::1:55552 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:48:47 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [2.0], ret: http://localhost:21002
2024-01-29 19:48:47 | INFO | stdout | INFO:     ::1:55556 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:48:55 | INFO | stdout | INFO:     ::1:36950 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:48:55 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [3.0], ret: http://localhost:21002
2024-01-29 19:48:55 | INFO | stdout | INFO:     ::1:36962 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:49:02 | INFO | stdout | INFO:     ::1:36972 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:49:02 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [4.0], ret: http://localhost:21002
2024-01-29 19:49:02 | INFO | stdout | INFO:     ::1:36986 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:49:10 | INFO | stdout | INFO:     ::1:36386 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:49:10 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [5.0], ret: http://localhost:21002
2024-01-29 19:49:10 | INFO | stdout | INFO:     ::1:36396 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:49:13 | INFO | controller | Receive heart beat. http://localhost:21002
2024-01-29 19:49:13 | INFO | stdout | INFO:     ::1:59336 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-01-29 19:49:18 | INFO | stdout | INFO:     ::1:59352 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:49:18 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [0.0], ret: http://localhost:21002
2024-01-29 19:49:18 | INFO | stdout | INFO:     ::1:59362 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:49:25 | INFO | stdout | INFO:     ::1:39896 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:49:25 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [1.0], ret: http://localhost:21002
2024-01-29 19:49:25 | INFO | stdout | INFO:     ::1:39900 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:49:33 | INFO | stdout | INFO:     ::1:35904 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:49:33 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [2.0], ret: http://localhost:21002
2024-01-29 19:49:33 | INFO | stdout | INFO:     ::1:35906 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:49:41 | INFO | stdout | INFO:     ::1:35908 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:49:41 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [3.0], ret: http://localhost:21002
2024-01-29 19:49:41 | INFO | stdout | INFO:     ::1:35910 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:49:48 | INFO | stdout | INFO:     ::1:49016 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:49:48 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [4.0], ret: http://localhost:21002
2024-01-29 19:49:48 | INFO | stdout | INFO:     ::1:49026 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:49:56 | INFO | stdout | INFO:     ::1:40066 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:49:56 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [5.0], ret: http://localhost:21002
2024-01-29 19:49:56 | INFO | stdout | INFO:     ::1:40068 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:49:58 | INFO | controller | Receive heart beat. http://localhost:21002
2024-01-29 19:49:58 | INFO | stdout | INFO:     ::1:40074 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-01-29 19:50:04 | INFO | stdout | INFO:     ::1:50054 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:50:04 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [0.0], ret: http://localhost:21002
2024-01-29 19:50:04 | INFO | stdout | INFO:     ::1:50064 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:50:11 | INFO | stdout | INFO:     ::1:50070 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:50:11 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [1.0], ret: http://localhost:21002
2024-01-29 19:50:11 | INFO | stdout | INFO:     ::1:50074 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:50:19 | INFO | stdout | INFO:     ::1:57786 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:50:19 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [2.0], ret: http://localhost:21002
2024-01-29 19:50:19 | INFO | stdout | INFO:     ::1:57790 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:50:26 | INFO | stdout | INFO:     ::1:38766 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:50:26 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [3.0], ret: http://localhost:21002
2024-01-29 19:50:26 | INFO | stdout | INFO:     ::1:38770 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:50:34 | INFO | stdout | INFO:     ::1:53296 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:50:34 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [4.0], ret: http://localhost:21002
2024-01-29 19:50:34 | INFO | stdout | INFO:     ::1:53310 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:50:42 | INFO | stdout | INFO:     ::1:53322 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:50:42 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [5.0], ret: http://localhost:21002
2024-01-29 19:50:42 | INFO | stdout | INFO:     ::1:53338 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:50:43 | INFO | controller | Receive heart beat. http://localhost:21002
2024-01-29 19:50:43 | INFO | stdout | INFO:     ::1:54100 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-01-29 19:50:49 | INFO | stdout | INFO:     ::1:54116 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:50:49 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [0.0], ret: http://localhost:21002
2024-01-29 19:50:49 | INFO | stdout | INFO:     ::1:54132 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:50:57 | INFO | stdout | INFO:     ::1:40894 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:50:57 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [1.0], ret: http://localhost:21002
2024-01-29 19:50:57 | INFO | stdout | INFO:     ::1:40902 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:51:05 | INFO | stdout | INFO:     ::1:56662 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:51:05 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [2.0], ret: http://localhost:21002
2024-01-29 19:51:05 | INFO | stdout | INFO:     ::1:56678 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:51:13 | INFO | stdout | INFO:     ::1:56694 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:51:13 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [3.0], ret: http://localhost:21002
2024-01-29 19:51:13 | INFO | stdout | INFO:     ::1:56706 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:51:20 | INFO | stdout | INFO:     ::1:48584 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:51:20 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [4.0], ret: http://localhost:21002
2024-01-29 19:51:20 | INFO | stdout | INFO:     ::1:48594 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:51:28 | INFO | stdout | INFO:     ::1:37040 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:51:28 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [5.0], ret: http://localhost:21002
2024-01-29 19:51:28 | INFO | stdout | INFO:     ::1:37056 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:51:28 | INFO | controller | Receive heart beat. http://localhost:21002
2024-01-29 19:51:28 | INFO | stdout | INFO:     ::1:37058 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-01-29 19:51:35 | INFO | stdout | INFO:     ::1:47572 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:51:35 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [0.0], ret: http://localhost:21002
2024-01-29 19:51:35 | INFO | stdout | INFO:     ::1:47584 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:51:43 | INFO | stdout | INFO:     ::1:46852 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:51:43 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [1.0], ret: http://localhost:21002
2024-01-29 19:51:43 | INFO | stdout | INFO:     ::1:46854 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:51:51 | INFO | stdout | INFO:     ::1:46858 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:51:51 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [2.0], ret: http://localhost:21002
2024-01-29 19:51:51 | INFO | stdout | INFO:     ::1:46860 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:51:58 | INFO | stdout | INFO:     ::1:53450 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:51:58 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [3.0], ret: http://localhost:21002
2024-01-29 19:51:58 | INFO | stdout | INFO:     ::1:53464 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:52:06 | INFO | stdout | INFO:     ::1:35866 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:52:06 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [4.0], ret: http://localhost:21002
2024-01-29 19:52:06 | INFO | stdout | INFO:     ::1:35870 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:52:13 | INFO | controller | Receive heart beat. http://localhost:21002
2024-01-29 19:52:13 | INFO | stdout | INFO:     ::1:59094 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-01-29 19:52:14 | INFO | stdout | INFO:     ::1:59108 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:52:14 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [0.0], ret: http://localhost:21002
2024-01-29 19:52:14 | INFO | stdout | INFO:     ::1:59112 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:52:21 | INFO | stdout | INFO:     ::1:59114 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:52:21 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [1.0], ret: http://localhost:21002
2024-01-29 19:52:21 | INFO | stdout | INFO:     ::1:59116 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:52:29 | INFO | stdout | INFO:     ::1:58052 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:52:29 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [2.0], ret: http://localhost:21002
2024-01-29 19:52:29 | INFO | stdout | INFO:     ::1:58064 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:52:37 | INFO | stdout | INFO:     ::1:41684 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:52:37 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [3.0], ret: http://localhost:21002
2024-01-29 19:52:37 | INFO | stdout | INFO:     ::1:41686 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:52:44 | INFO | stdout | INFO:     ::1:50854 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:52:44 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [4.0], ret: http://localhost:21002
2024-01-29 19:52:44 | INFO | stdout | INFO:     ::1:50862 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:52:52 | INFO | stdout | INFO:     ::1:50870 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:52:52 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [5.0], ret: http://localhost:21002
2024-01-29 19:52:52 | INFO | stdout | INFO:     ::1:50884 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:52:58 | INFO | controller | Receive heart beat. http://localhost:21002
2024-01-29 19:52:58 | INFO | stdout | INFO:     ::1:54704 - "POST /receive_heart_beat HTTP/1.1" 200 OK
2024-01-29 19:53:00 | INFO | stdout | INFO:     ::1:54706 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:53:00 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [0.0], ret: http://localhost:21002
2024-01-29 19:53:00 | INFO | stdout | INFO:     ::1:54718 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:53:07 | INFO | stdout | INFO:     ::1:51580 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:53:07 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [1.0], ret: http://localhost:21002
2024-01-29 19:53:07 | INFO | stdout | INFO:     ::1:51590 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 19:53:15 | INFO | stdout | INFO:     ::1:39402 - "POST /list_models HTTP/1.1" 200 OK
2024-01-29 19:53:15 | INFO | controller | names: ['http://localhost:21002'], queue_lens: [2.0], ret: http://localhost:21002
2024-01-29 19:53:15 | INFO | stdout | INFO:     ::1:39414 - "POST /get_worker_address HTTP/1.1" 200 OK
2024-01-29 20:22:50 | INFO | controller | args: Namespace(host='localhost', port=21001, dispatch_method='shortest_queue', ssl=False)
2024-01-29 20:22:50 | ERROR | stderr | INFO:     Started server process [6184]
2024-01-29 20:22:50 | ERROR | stderr | INFO:     Waiting for application startup.
2024-01-29 20:22:50 | ERROR | stderr | INFO:     Application startup complete.
2024-01-29 20:22:50 | ERROR | stderr | INFO:     Uvicorn running on http://localhost:21001 (Press CTRL+C to quit)
2024-01-29 20:23:24 | INFO | controller | Register a new worker: http://localhost:21002
2024-01-29 20:23:24 | INFO | controller | Register done: http://localhost:21002, {'model_names': ['Mistral-7B-v0.1'], 'speed': 1, 'queue_length': 0}
2024-01-29 20:23:24 | INFO | stdout | INFO:     ::1:42598 - "POST /register_worker HTTP/1.1" 200 OK
